VARIABLES = "xCorner", "yCorner", "xSds", "ySds", "xSnorm", "ySnorm" 
ZONE T = "Outer edge ", I = 129 , J = 65, F=POINT 

0.75705 0.030152 0.002245 0.02073 0.107668 0.994187
0.77778 0.027907 0.002228 0.02007 0.110334 0.993895
0.79785 0.025679 0.002201 0.01935 0.113018 0.993593
0.8172 0.023478 0.002162 0.01858 0.115582 0.993298
0.83578 0.021316 0.002112 0.01777 0.118021 0.993011
0.85355 0.019204 0.002052 0.01693 0.120324 0.992735
0.87048 0.017152 0.001982 0.01603 0.122709 0.992443
0.88651 0.01517 0.001902 0.01509 0.125054 0.99215
0.9016 0.013268 0.00181 0.01413 0.127058 0.991895
0.91573 0.011458 0.0017096 0.01313 0.129116 0.99163
0.92886 0.0097484 0.0015988 0.0121 0.130994 0.991383
0.94096 0.0081496 0.0014787 0.01103 0.132873 0.991133
0.95199 0.0066709 0.0013499 0.00995 0.134437 0.990922
0.96194 0.005321 0.0012125 0.00883 0.136039 0.990703
0.97077 0.0041085 0.0010677 0.0077 0.137348 0.990523
0.97847 0.0030408 0.0009158 0.00655 0.13847 0.990367
0.98502 0.002125 0.0007579 0.00537 0.139751 0.990187
0.99039 0.0013671 0.00059502 0.0042 0.140271 0.990113
0.99459 0.00077208 0.00042789 0.003 0.141201 0.989981
0.99759 0.00034419 0.00025799 0.00181 0.14111 0.989994
0.9994 8.62e-05 8.62e-05 0.0006 0.142207 0.989837
1 0 8.62e-05 -0.0006 0.142207 -0.989837
0.99965 0 0.0011635 0 1 0
0.99965 -0.0011635 0.0016484 -0.00143 0.755375 -0.655293
0.99822 -0.0028119 0.0018812 -0.00276 0.56321 -0.826313
0.99546 -0.0046931 0.0020456 -0.00402 0.453517 -0.891248
0.99144 -0.0067387 0.0021873 -0.00524 0.385211 -0.922829
0.9862 -0.008926 0.002318 -0.00644 0.338668 -0.940906
0.97976 -0.011244 0.002439 -0.0076 0.305571 -0.952169
0.97216 -0.013683 0.002551 -0.00875 0.27989 -0.960032
0.96341 -0.016234 0.002654 -0.00988 0.259427 -0.965763
0.95353 -0.018888 0.002747 -0.01098 0.242702 -0.970101
0.94255 -0.021635 0.002828 -0.01205 0.228481 -0.973548
0.9305 -0.024463 0.002898 -0.01309 0.216156 -0.976359
0.91741 -0.027361 0.002955 -0.01411 0.204979 -0.978766
0.9033 -0.030316 0.003002 -0.01508 0.195241 -0.980755
0.88822 -0.033318 0.003036 -0.01602 0.186199 -0.982512
0.8722 -0.036354 0.003056 -0.01693 0.177637 -0.984096
0.85527 -0.03941 0.003064 -0.01779 0.169733 -0.98549
0.83748 -0.042474 0.00306 -0.01861 0.162249 -0.98675
0.81887 -0.045534 0.003043 -0.01939 0.155039 -0.987908
0.79948 -0.048577 0.003013 -0.02011 0.148172 -0.988962
0.77937 -0.05159 0.00297 -0.02079 0.141421 -0.989949
0.75858 -0.05456 0.002914 -0.02143 0.134738 -0.990881
0.73715 -0.057474 0.002845 -0.022 0.12825 -0.991742
0.71515 -0.060319 0.002764 -0.02253 0.121768 -0.992559
0.69262 -0.063083 0.002669 -0.023 0.11527 -0.993334
0.66962 -0.065752 0.00256 -0.02342 0.108661 -0.994079
0.6462 -0.068312 0.00244 -0.02377 0.102114 -0.994773
0.62243 -0.070752 0.002305 -0.02408 0.095287 -0.99545
0.59835 -0.073057 0.002156 -0.02433 0.088269 -0.996097
0.57402 -0.075213 0.001995 -0.02451 0.0811271 -0.996704
0.54951 -0.077208 0.001819 -0.02464 0.0736227 -0.997286
0.52487 -0.079027 0.001631 -0.02471 0.0658623 -0.997829
0.50016 -0.080658 0.001429 -0.02471 0.0577344 -0.998332
0.47545 -0.082087 0.001213 -0.02467 0.0491097 -0.998793
0.45078 -0.0833 0.000986 -0.02455 0.0401306 -0.999194
0.42623 -0.084286 0.000747 -0.02439 0.030613 -0.999531
0.40184 -0.085033 0.000495 -0.02415 0.0204926 -0.99979
0.37769 -0.085528 0.000235 -0.02387 0.00984452 -0.999952
0.35382 -0.085763 -3.6e-05 -0.02352 -0.00153061 -0.999999
0.3303 -0.085727 -0.000315 -0.02312 -0.0136233 -0.999907
0.30718 -0.085412 -0.000601 -0.02267 -0.0265015 -0.999649
0.28451 -0.084811 -0.000892 -0.02214 -0.0402564 -0.999189
0.26237 -0.083919 -0.001186 -0.02159 -0.0548501 -0.998495
0.24078 -0.082733 -0.001483 -0.02096 -0.0705774 -0.997506
0.21982 -0.08125 -0.00178 -0.02029 -0.0873923 -0.996174
0.19953 -0.07947 -0.002075 -0.01957 -0.105439 -0.994426
0.17996 -0.077395 -0.002368 -0.0188 -0.12497 -0.992161
0.16116 -0.075027 -0.002654 -0.01799 -0.145947 -0.989292
0.14317 -0.072373 -0.002935 -0.01713 -0.168876 -0.985637
0.12604 -0.069438 -0.003206 -0.01623 -0.193791 -0.981043
0.10981 -0.066232 -0.003468 -0.015292 -0.221169 -0.975235
0.094518 -0.062764 -0.003718 -0.014315 -0.251387 -0.967887
0.080203 -0.059046 -0.003955 -0.013305 -0.284934 -0.958547
0.066898 -0.055091 -0.004181 -0.01226 -0.322775 -0.946476
0.054638 -0.05091 -0.004391 -0.011187 -0.365372 -0.930862
0.043451 -0.046519 -0.004586 -0.010087 -0.413878 -0.910332
0.033364 -0.041933 -0.004768 -0.008961 -0.469729 -0.882811
0.024403 -0.037165 -0.004934 -0.007813 -0.533952 -0.845515
0.01659 -0.032231 -0.005086 -0.0066475 -0.607647 -0.794207
0.0099425 -0.027145 -0.005222 -0.0054641 -0.69091 -0.722941
0.0044784 -0.021923 -0.005344 -0.00426702 -0.781452 -0.623965
0.00021138 -0.016579 -0.005449 -0.00305828 -0.872039 -0.489436
-0.0028469 -0.01113 -0.0055362 -0.00184 -0.948961 -0.315395
-0.0046869 -0.0055938 -0.00559392 -0.0006143 -0.994024 -0.109159
-0.0053012 1.18e-07 -0.00559388 0.0006145 -0.99402 0.109195
-0.0046867 0.005594 -0.005536 0.0018401 -0.948952 0.31542
-0.0028466 0.01113 -0.005449 0.00305843 -0.872029 0.489455
0.00021183 0.016579 -0.005344 0.00426717 -0.781441 0.623979
0.004479 0.021923 -0.005222 0.0054642 -0.690903 0.722948
0.0099432 0.027145 -0.005085 0.0066478 -0.607555 0.794278
0.016591 0.03223 -0.004934 0.007813 -0.533952 0.845515
0.024404 0.037164 -0.004767 0.008961 -0.469652 0.882852
0.033365 0.041931 -0.004587 0.010087 -0.413953 0.910298
0.043452 0.046518 -0.00439 0.011187 -0.3653 0.93089
0.054639 0.050908 -0.00418 0.012261 -0.322682 0.946508
0.0669 0.055088 -0.003956 0.013304 -0.28502 0.958521
0.080204 0.059044 -0.003717 0.014316 -0.251307 0.967907
0.09452 0.062761 -0.003468 0.01529 -0.221197 0.975229
0.10981 0.066229 -0.003205 0.01623 -0.193733 0.981054
0.12604 0.069434 -0.002934 0.01713 -0.16882 0.985647
0.14317 0.072368 -0.002654 0.01799 -0.145947 0.989292
0.16116 0.075022 -0.002367 0.0188 -0.124918 0.992167
0.17996 0.077389 -0.002075 0.01957 -0.105439 0.994426
0.19953 0.079464 -0.00178 0.02029 -0.0873923 0.996174
0.21982 0.081244 -0.001482 0.02097 -0.0704966 0.997512
0.24079 0.082726 -0.001186 0.02158 -0.0548755 0.998493
0.26237 0.083912 -0.000891 0.02215 -0.0401932 0.999192
0.28452 0.084803 -0.0006 0.02266 -0.0264691 0.99965
0.30718 0.085403 -0.000315 0.02312 -0.0136233 0.999907
0.3303 0.085718 -3.6e-05 0.02352 -0.00153061 0.999999
0.35382 0.085754 0.000235 0.02387 0.00984452 0.999952
0.37769 0.085519 0.000496 0.02415 0.020534 0.999789
0.40184 0.085023 0.000747 0.02439 0.030613 0.999531
0.42623 0.084276 0.000986 0.02455 0.0401306 0.999194
0.45078 0.08329 0.001214 0.02467 0.0491501 0.998791
0.47545 0.082076 0.001428 0.02471 0.0576941 0.998334
0.50016 0.080648 0.001631 0.02471 0.0658623 0.997829
0.52487 0.079017 0.00182 0.02464 0.073663 0.997283
0.54951 0.077197 0.001994 0.02451 0.0810867 0.996707
0.57402 0.075203 0.002157 0.02433 0.0883096 0.996093
0.59835 0.073046 0.002304 0.02408 0.0952461 0.995454
0.62243 0.070742 0.00244 0.02377 0.102114 0.994773
0.6462 0.068302 0.00256 0.02342 0.108661 0.994079
0.66962 0.065742 0.002669 0.023 0.11527 0.993334
0.69262 0.063073 0.002763 0.02253 0.121725 0.992564
0.71515 0.06031 0.002845 0.022 0.12825 0.991742
0.73715 0.057465 0.002914 0.02143 0.134738 0.990881
0.75858 0.054551 0.002969 0.02079 0.141375 0.989956
0.77937 0.051582 0.003013 0.02011 0.148172 0.988962
0.79948 0.048569 0.003042 0.01939 0.154989 0.987916
0.81887 0.045527 0.003059 0.01861 0.162197 0.986758
0.83748 0.042468 0.003064 0.01779 0.169733 0.98549
0.85527 0.039404 0.003056 0.01693 0.177637 0.984096
0.8722 0.036348 0.003035 0.01602 0.18614 0.982523
0.88822 0.033313 0.003001 0.01508 0.195178 0.980768
0.9033 0.030312 0.002956 0.01411 0.205046 0.978752
0.91741 0.027356 0.002897 0.01309 0.216085 0.976374
0.9305 0.024459 0.002827 0.01205 0.228404 0.973566
0.94255 0.021632 0.002746 0.01098 0.242619 0.970122
0.95353 0.018886 0.002654 0.00988 0.259427 0.965763
0.96341 0.016232 0.002551 0.00875 0.27989 0.960032
0.97216 0.013681 0.002439 0.0076 0.305571 0.952169
0.97976 0.011242 0.0023169 0.00644 0.338525 0.940957
0.9862 0.0089251 0.002187 0.00524 0.385166 0.922847
0.99144 0.0067381 0.0020453 0.00402 0.453464 0.891275
0.99546 0.0046928 0.0018811 0.00276 0.56319 0.826327
0.99822 0.0028117 0.0016483 0.00143 0.755355 0.655316
0.99965 0.0011634 0.0011634 0 1 0
0.99965 0 0.0011635 0 1 0
1.0018 0 0.0025723 0 1 0
1.0018 -0.0025723 0.0029875 -0.0013 0.916948 -0.399007
1.0005 -0.0055598 0.003255 -0.00255 0.787199 -0.616699
0.99795 -0.0088148 0.0034412 -0.00387 0.664493 -0.747294
0.99408 -0.012256 0.003583 -0.00512 0.573355 -0.819307
0.98896 -0.015839 0.003702 -0.00635 0.503651 -0.863907
0.98261 -0.019541 0.003802 -0.00753 0.450719 -0.892666
0.97508 -0.023343 0.003887 -0.0087 0.40792 -0.913018
0.96638 -0.02723 0.003959 -0.00984 0.373259 -0.927727
0.95654 -0.031189 0.004018 -0.01095 0.344481 -0.938793
0.94559 -0.035207 0.004062 -0.01205 0.319434 -0.947608
0.93354 -0.039269 0.004092 -0.0131 0.298159 -0.954516
0.92044 -0.043361 0.004109 -0.01412 0.279415 -0.96017
0.90632 -0.04747 0.00411 -0.01512 0.262307 -0.964984
0.8912 -0.05158 0.004096 -0.01608 0.246844 -0.969055
0.87512 -0.055676 0.004068 -0.01699 0.232853 -0.972512
0.85813 -0.059744 0.004025 -0.01786 0.21985 -0.975534
0.84027 -0.063769 0.003966 -0.0187 0.207471 -0.978241
0.82157 -0.067735 0.003893 -0.01949 0.195874 -0.980629
0.80208 -0.071628 0.003805 -0.02023 0.184846 -0.982768
0.78185 -0.075433 0.003702 -0.02093 0.174172 -0.984715
0.76092 -0.079135 0.003584 -0.02156 0.163983 -0.986463
0.73936 -0.082719 0.003452 -0.02216 0.15392 -0.988083
0.7172 -0.086171 0.003305 -0.0227 0.144076 -0.989567
0.6945 -0.089476 0.003144 -0.02318 0.134404 -0.990927
0.67132 -0.09262 0.002968 -0.0236 0.12478 -0.992184
0.64772 -0.095588 0.002778 -0.02398 0.115077 -0.993357
0.62374 -0.098366 0.002574 -0.0243 0.105337 -0.994437
0.59944 -0.10094 0.00235 -0.02455 0.0952875 -0.99545
0.57489 -0.10329 0.00213 -0.02474 0.0857781 -0.996314
0.55015 -0.10542 0.00187 -0.02488 0.0749494 -0.997187
0.52527 -0.10729 0.00162 -0.02496 0.0647676 -0.9979
0.50031 -0.10891 0.00135 -0.02498 0.0539645 -0.998543
0.47533 -0.11026 0.00106 -0.02493 0.0424807 -0.999097
0.4504 -0.11132 0.00077 -0.02483 0.030996 -0.99952
0.42557 -0.11209 0.00045 -0.02466 0.0182451 -0.999834
0.40091 -0.11254 0.00015 -0.02444 0.00613736 -0.999981
0.37647 -0.11269 -0.00019 -0.02415 -0.00786725 -0.999969
0.35232 -0.1125 -0.00051 -0.02382 -0.0214057 -0.999771
0.3285 -0.11199 -0.00086 -0.02341 -0.0367117 -0.999326
0.30509 -0.11113 -0.0012 -0.02295 -0.0522163 -0.998636
0.28214 -0.10993 -0.00155 -0.02244 -0.0689089 -0.997623
0.2597 -0.10838 -0.0019 -0.02188 -0.0865117 -0.996251
0.23782 -0.10648 -0.00226 -0.02124 -0.105806 -0.994387
0.21658 -0.10422 -0.00259 -0.02058 -0.124865 -0.992174
0.196 -0.10163 -0.002947 -0.01985 -0.146854 -0.989158
0.17615 -0.098683 -0.003283 -0.01907 -0.169659 -0.985503
0.15708 -0.0954 -0.003614 -0.01825 -0.194255 -0.980951
0.13883 -0.091786 -0.003937 -0.01739 -0.220807 -0.975318
0.12144 -0.087849 -0.00425 -0.01647 -0.24986 -0.968282
0.10497 -0.083599 -0.00455 -0.015529 -0.281179 -0.959655
0.089441 -0.079049 -0.004836 -0.014538 -0.31564 -0.948879
0.074903 -0.074213 -0.005108 -0.013514 -0.353565 -0.93541
0.061389 -0.069105 -0.005364 -0.012457 -0.395494 -0.918469
0.048932 -0.063741 -0.005603 -0.011369 -0.442062 -0.896984
0.037563 -0.058138 -0.005826 -0.010252 -0.494074 -0.86942
0.027311 -0.052312 -0.00603 -0.009111 -0.551909 -0.833904
0.0182 -0.046282 -0.006216 -0.007946 -0.616148 -0.78763
0.010254 -0.040066 -0.006383 -0.006762 -0.686434 -0.727192
0.003492 -0.033683 -0.006532 -0.0055597 -0.761508 -0.648156
-0.0020677 -0.027151 -0.006659 -0.0043424 -0.837635 -0.54623
-0.0064101 -0.020492 -0.006763 -0.0031127 -0.908403 -0.418096
-0.0095228 -0.013729 -0.0068426 -0.0018722 -0.964547 -0.263909
-0.011395 -0.0068864 -0.00688669 -0.000625 -0.995907 -0.0903833
-0.01202 2.9e-07 -0.00688671 0.000625 -0.995907 0.0903831
-0.011395 0.006887 -0.006842 0.0018729 -0.964516 0.264023
-0.0095221 0.013729 -0.006764 0.003113 -0.908411 0.418079
-0.0064091 0.020493 -0.006658 0.0043428 -0.837575 0.546323
-0.0020663 0.027151 -0.006531 0.00556 -0.761441 0.648234
0.0034937 0.033682 -0.006383 0.0067623 -0.686418 0.727207
0.010256 0.040065 -0.006215 0.007946 -0.616086 0.787679
0.018202 0.04628 -0.00603 0.009111 -0.551909 0.833904
0.027313 0.05231 -0.005825 0.010253 -0.493973 0.869477
0.037566 0.058135 -0.005603 0.011369 -0.442062 0.896984
0.048935 0.063738 -0.005363 0.012457 -0.395432 0.918495
0.061392 0.069101 -0.005107 0.013514 -0.353504 0.935433
0.074906 0.074208 -0.004835 0.014539 -0.315562 0.948905
0.089445 0.079043 -0.004549 0.015525 -0.281189 0.959652
0.10497 0.083592 -0.004248 0.01648 -0.249608 0.968347
0.12145 0.08784 -0.003937 0.01738 -0.220927 0.97529
0.13883 0.091777 -0.003613 0.01826 -0.194101 0.980982
0.15709 0.09539 -0.003282 0.01907 -0.169609 0.985511
0.17616 0.098672 -0.002938 0.01985 -0.146415 0.989223
0.19601 0.10161 -0.0026 0.02057 -0.1254 0.992106
0.21658 0.10421 -0.00225 0.02125 -0.105294 0.994441
0.23783 0.10646 -0.0019 0.02187 -0.086551 0.996247
0.2597 0.10836 -0.00155 0.02244 -0.0689089 0.997623
0.28214 0.10991 -0.0012 0.02295 -0.0522163 0.998636
0.30509 0.11111 -0.00086 0.02342 -0.036696 0.999326
0.32851 0.11197 -0.00051 0.02381 -0.0214147 0.999771
0.35232 0.11248 -0.00019 0.02415 -0.00786725 0.999969
0.37647 0.11267 0.00015 0.02444 0.00613736 0.999981
0.40091 0.11252 0.00045 0.02467 0.0182377 0.999834
0.42558 0.11207 0.00077 0.02482 0.0310084 0.999519
0.4504 0.1113 0.00106 0.02493 0.0424807 0.999097
0.47533 0.11024 0.00135 0.02498 0.0539645 0.998543
0.50031 0.10889 0.00162 0.02496 0.0647676 0.9979
0.52527 0.10727 0.00187 0.02488 0.0749494 0.997187
0.55015 0.1054 0.00213 0.02474 0.0857781 0.996314
0.57489 0.10327 0.00235 0.02455 0.0952875 0.99545
0.59944 0.10092 0.002575 0.0243 0.105377 0.994432
0.62374 0.098345 0.002778 0.02398 0.115077 0.993357
0.64772 0.095567 0.002967 0.0236 0.124738 0.99219
0.67132 0.0926 0.003143 0.02318 0.134362 0.990932
0.6945 0.089457 0.003305 0.0227 0.144076 0.989567
0.7172 0.086152 0.003451 0.02216 0.153876 0.98809
0.73936 0.082701 0.003584 0.02156 0.163983 0.986463
0.76092 0.079117 0.003701 0.02093 0.174126 0.984723
0.78185 0.075416 0.003804 0.02023 0.184799 0.982776
0.80208 0.071612 0.003892 0.01948 0.195923 0.980619
0.82156 0.06772 0.003965 0.0187 0.207421 0.978252
0.84026 0.063755 0.004024 0.01787 0.219681 0.975572
0.85813 0.059731 0.004067 0.01699 0.232799 0.972525
0.87512 0.055664 0.004095 0.01608 0.246787 0.96907
0.8912 0.051569 0.004109 0.01511 0.262409 0.964957
0.90631 0.04746 0.004107 0.01413 0.279107 0.96026
0.92044 0.043353 0.004091 0.0131 0.298092 0.954537
0.93354 0.039262 0.004062 0.01205 0.319434 0.947608
0.94559 0.0352 0.004016 0.01095 0.34433 0.938849
0.95654 0.031184 0.003958 0.00984 0.373178 0.92776
0.96638 0.027226 0.003887 0.0087 0.40792 0.913018
0.97508 0.023339 0.003801 0.00753 0.450625 0.892713
0.98261 0.019538 0.0037 0.00634 0.50404 0.86368
0.98895 0.015838 0.003584 0.00513 0.572711 0.819757
0.99408 0.012254 0.0034399 0.00387 0.664353 0.747419
0.99795 0.0088141 0.0032547 0.00255 0.787171 0.616735
1.0005 0.0055594 0.0029872 0.0013 0.916933 0.39904
1.0018 0.0025722 0.0025722 0 1 0
1.0018 0 0.0025723 0 1 0
1.0059 0 0.004065 0 1 0
1.0059 -0.004065 0.0043895 -0.0012 0.964604 -0.263703
1.0047 -0.0084545 0.0046405 -0.0025 0.880371 -0.474286
1.0022 -0.013095 0.004827 -0.0038 0.785736 -0.618562
0.9984 -0.017922 0.004969 -0.00504 0.702073 -0.712105
0.99336 -0.022891 0.005077 -0.00629 0.628084 -0.778146
0.98707 -0.027968 0.005161 -0.00749 0.567396 -0.823445
0.97958 -0.033129 0.005224 -0.00868 0.515657 -0.856795
0.9709 -0.038353 0.005268 -0.00984 0.471983 -0.881608
0.96106 -0.043621 0.005295 -0.01097 0.434692 -0.900579
0.95009 -0.048916 0.005305 -0.01208 0.402091 -0.9156
0.93801 -0.054221 0.005296 -0.01316 0.373335 -0.927697
0.92485 -0.059517 0.005271 -0.01419 0.348211 -0.937416
0.91066 -0.064788 0.005228 -0.01521 0.325055 -0.945695
0.89545 -0.070016 0.005168 -0.01618 0.304263 -0.952588
0.87927 -0.075184 0.005091 -0.01711 0.285189 -0.958471
0.86216 -0.080275 0.004995 -0.01801 0.267258 -0.963625
0.84415 -0.08527 0.004883 -0.01885 0.250768 -0.968047
0.8253 -0.090153 0.004754 -0.01966 0.235037 -0.971986
0.80564 -0.094907 0.004608 -0.02041 0.220229 -0.975448
0.78523 -0.099515 0.004445 -0.02113 0.205859 -0.978582
0.7641 -0.10396 0.00426 -0.02178 0.191955 -0.981404
0.74232 -0.10822 0.00407 -0.02238 0.178924 -0.983863
0.71994 -0.11229 0.00386 -0.02294 0.165932 -0.986137
0.697 -0.11615 0.00363 -0.02344 0.153039 -0.98822
0.67356 -0.11978 0.00338 -0.02387 0.140202 -0.990123
0.64969 -0.12316 0.00312 -0.02426 0.127556 -0.991831
0.62543 -0.12628 0.00285 -0.02459 0.11513 -0.99335
0.60084 -0.12913 0.00257 -0.02485 0.102872 -0.994695
0.57599 -0.1317 0.00225 -0.02506 0.0894248 -0.995994
0.55093 -0.13395 0.00195 -0.0252 0.0771503 -0.997019
0.52573 -0.1359 0.00161 -0.02529 0.0635329 -0.99798
0.50044 -0.13751 0.00127 -0.02531 0.0501147 -0.998743
0.47513 -0.13878 0.00091 -0.02528 0.0359735 -0.999353
0.44985 -0.13969 0.00055 -0.02518 0.0218375 -0.999762
